frame,id,class,x,y
2,1,motorbike,-10.004318172427032,9.877128989449837
2,2,motorbike,-9.239585935349378,24.245706172752993
2,3,motorbike,-8.885164430092521,27.995941337777953
2,4,motorbike,-7.720686235924178,0.8508417863922418
2,5,motorbike,-7.399941024351974,19.752290389350964
2,6,motorbike,-13.726608719594266,31.11922240677064
2,7,motorbike,-1.287124387433103,23.327115283303037
2,8,motorbike,-7.86464736825822,-2.801789569311125
2,9,motorbike,-7.232779251958116,-1.5579056981340098
2,10,motorbike,-7.530339839251513,22.237540427224307
2,12,motorbike,26.31881043479588,1.2779236334619857
2,13,motorbike,4.611727811167924,12.693469531481805
2,15,motorbike,1.4886997798799821,25.44097607053193
3,1,motorbike,-9.921048346568949,9.875398415606977
3,2,motorbike,-9.247799232071412,24.236208887674028
3,3,motorbike,-8.905454916641862,28.00611833335916
3,4,motorbike,-7.720686235924178,0.8508417863922418
3,5,motorbike,-7.399941024351974,19.752290389350964
3,6,motorbike,-13.743811006538152,31.126601690742454
3,7,motorbike,-1.2810747014756532,23.333684752947498
3,8,motorbike,-7.86464736825822,-2.801789569311125
3,9,motorbike,-7.24086522451463,-1.5656042550875906
3,10,motorbike,-7.530339839251513,22.237540427224307
3,12,motorbike,26.88815932470967,0.940189403439507
3,13,motorbike,4.611727811167924,12.693469531481805
3,15,motorbike,1.3311969951225846,25.437238227188317
4,1,motorbike,-9.572289148442746,9.6036173135974
4,2,motorbike,-9.251905507589537,24.231460676264124
4,3,motorbike,-9.336085361845328,28.0956954148498
4,4,motorbike,-7.720686235924178,0.8508417863922418
4,5,motorbike,-7.399941024351974,19.752290389350964
4,6,motorbike,-13.767246163070599,31.140434189850748
4,7,motorbike,-1.3836408830757576,23.300771947725433
4,8,motorbike,-7.86464736825822,-2.801789569311125
4,9,motorbike,-7.24086522451463,-1.5656042550875906
4,10,motorbike,-7.530339839251513,22.237540427224307
4,12,motorbike,27.195395380466262,0.7823683866513147
4,13,motorbike,4.611727811167924,12.693469531481805
4,15,motorbike,1.2625583365941373,25.445700686561118
4,16,motorbike,-8.500908738095012,24.43711037495275
5,1,motorbike,-9.492209865291361,9.594775246706787
5,2,motorbike,-9.25601153457583,24.226712752239163
5,3,motorbike,-9.40876030686709,28.13882023615155
5,4,motorbike,-7.720686235924178,0.8508417863922418
5,5,motorbike,-7.394814915320782,19.757971100597874
5,6,motorbike,-13.779802186440968,31.153359454739828
5,7,motorbike,-1.4676479664872035,23.287630275479636
5,8,motorbike,-7.880845632138029,-2.8171358371472355
5,9,motorbike,-7.183400898652,-1.670949995001783
5,10,motorbike,-7.492275959058503,22.22478360169839
5,12,motorbike,27.195395380466262,0.7823683866513147
5,13,motorbike,4.602633960805589,12.684630513948944
5,15,motorbike,1.268919373330788,25.452579968949543
5,16,motorbike,-8.49666681581238,24.44199483264871
5,17,motorbike,5.033907776715715,26.352744024246597
6,1,motorbike,-9.289616601762754,9.431065767929386
6,2,motorbike,-9.260117313052845,24.22196511557303
6,3,motorbike,-9.494743433317632,28.16474381525399
6,4,motorbike,-7.720686235924178,0.8508417863922418
6,5,motorbike,-7.358688466431792,19.733525436700823
6,6,motorbike,-13.79231422496531,31.1662394412976
6,7,motorbike,-1.5332629708721157,23.29411053864346
6,8,motorbike,-7.880845632138029,-2.8171358371472355
6,9,motorbike,-7.24086522451463,-1.5656042550875906
6,10,motorbike,-7.525583359148309,22.24290255361496
6,12,motorbike,27.50610360654229,0.6227637854172012
6,13,motorbike,4.59354121637783,12.675792571359562
6,15,motorbike,1.2625583365941373,25.445700686561118
6,16,motorbike,-8.500908738095012,24.43711037495275
6,17,motorbike,4.9348614248881795,26.344492785272987
7,1,motorbike,-9.207756887191234,9.421643769708643
7,2,motorbike,-9.25601153457583,24.226712752239163
7,3,motorbike,-9.649056608080482,28.202176951625454
7,4,motorbike,-7.720686235924178,0.8508417863922418
7,5,motorbike,-7.358688466431792,19.733525436700823
7,6,motorbike,-13.80478250936363,31.179074387028983
7,7,motorbike,-1.598575974343941,23.300560975620254
7,8,motorbike,-7.880845632138029,-2.8171358371472355
7,9,motorbike,-7.24086522451463,-1.5656042550875906
7,10,motorbike,-7.525583359148309,22.24290255361496
7,12,motorbike,27.52409263698127,0.6366680414325276
