frame,id,class,x,y
2,1,motorbike,-8.549379451065668,23.547325787918336
2,2,motorbike,0.9070348393654905,14.91535639546244
2,3,motorbike,-0.9669214793335558,23.831925134350456
2,4,motorbike,-3.4391605083333623,0.19502681552814072
2,5,motorbike,-5.24789886914904,-0.32267676901139236
2,6,motorbike,-1.8336878200846773,22.4177802490869
2,7,motorbike,-4.444089922576306,0.10426126345456062
2,8,motorbike,-1.916340258556805,0.9127210945232301
2,9,motorbike,-7.649473333584411,-1.015384872871303
2,10,motorbike,-5.984308043991583,-0.6930301556039343
2,11,motorbike,-8.522154277515343,-2.3151062321228673
2,12,motorbike,5.599093006339096,15.048229831011275
2,13,motorbike,-7.906967161257397,-5.557219219421009
3,1,motorbike,-8.553731373259613,23.542341279977297
3,2,motorbike,0.8163149662947821,14.948268986095437
3,3,motorbike,-0.9238865573879125,23.800279267930126
3,4,motorbike,-3.4391605083333623,0.19502681552814072
3,5,motorbike,-5.256310679805115,-0.33064613537513404
3,6,motorbike,-1.8869541654053763,22.439421278707833
3,7,motorbike,-4.444089922576306,0.10426126345456062
3,8,motorbike,-1.9345219530235103,0.8957399286753942
3,9,motorbike,-7.712137529845968,-0.921914242612038
3,10,motorbike,-5.984308043991583,-0.6930301556039343
3,11,motorbike,-8.530025631919592,-2.32262759731899
3,12,motorbike,5.590087813776195,15.039393530537204
3,13,motorbike,-7.906967161257397,-5.557219219421009
4,1,motorbike,-8.586926999589945,23.551806827541963
4,2,motorbike,0.8085395891630218,14.940394403358798
4,3,motorbike,-0.9911330281200617,23.805606930964203
4,4,motorbike,-3.4391605083333623,0.19502681552814072
4,5,motorbike,-5.312822842309357,-0.21928518680206202
4,6,motorbike,-1.9520150544166421,22.44791194231841
4,7,motorbike,-4.444089922576306,0.10426126345456062
4,8,motorbike,-1.9345219530235103,0.8957399286753942
4,9,motorbike,-7.657382031839261,-1.022968758081978
4,10,motorbike,-5.992586104694187,-0.700892307727738
4,11,motorbike,-8.530025631919592,-2.32262759731899
4,12,motorbike,5.590087813776195,15.039393530537204
4,13,motorbike,-7.9154323065178245,-5.565071367483737
5,1,motorbike,-8.624342803089887,23.55627214431025
5,2,motorbike,0.8836277928508096,14.891670728354178
5,3,motorbike,-1.112656696023458,23.82928656446439
5,4,motorbike,-3.4391605083333623,0.19502681552814072
5,5,motorbike,-5.312822842309357,-0.21928518680206202
5,6,motorbike,-1.964045928716381,22.43486061205947
5,7,motorbike,-4.435533170977343,0.11234756810147044
5,8,motorbike,-1.9436110667835917,0.8872509647643303
5,9,motorbike,-7.712137529845968,-0.921914242612038
5,10,motorbike,-6.000863179098394,-0.7087535231070201
5,11,motorbike,-8.530025631919592,-2.32262759731899
5,12,motorbike,5.590087813776195,15.039393530537204
5,13,motorbike,-7.98172545179811,-5.449689368014868
