0.000000000000000000e+00,0.000000000000000000e+00
5.309999999999999609e+00,0.000000000000000000e+00
8.089999999999999858e+00,0.000000000000000000e+00
2.114999999999999858e+01,0.000000000000000000e+00
4.136022118135387338e+00,9.634045542794954287e+00
2.910639788105718218e+00,1.204887586845906888e+01
1.389598900746096044e+00,1.534421062876180741e+01
-4.146339284944229320e-01,1.898912441508315041e+01
-1.901510588182505401e+00,2.216026888014877017e+01
-3.694571049444220101e+00,2.586169163009926564e+01
-7.049650392051730385e+00,2.582040904134135317e+01
-1.209935151979876622e+01,2.582058030582305719e+01
