0.000000000000000000e+00,0.000000000000000000e+00
5.309999999999999609e+00,0.000000000000000000e+00
8.089999999999999858e+00,0.000000000000000000e+00
2.114999999999999858e+01,0.000000000000000000e+00
4.097251270337979534e+00,9.656289171135997051e+00
2.941393190137891356e+00,1.187548585130535805e+01
1.349066090117807315e+00,1.517693453782230328e+01
-4.496113159985157814e-01,1.892916394859759066e+01
-1.961586000279070596e+00,2.203898354378878821e+01
-3.873431422619438180e+00,2.581309002155375154e+01
-7.105875737223842137e+00,2.579228527453760478e+01
-1.214711697077510877e+01,2.582765502530132906e+01
