0.000000000000000000e+00,0.000000000000000000e+00
5.309999999999999609e+00,0.000000000000000000e+00
8.089999999999999858e+00,0.000000000000000000e+00
2.114999999999999858e+01,0.000000000000000000e+00
4.087760724481372065e+00,9.601846736867640786e+00
2.849823004496841783e+00,1.194549791764169910e+01
1.314940351158412790e+00,1.516467737169974939e+01
-4.700259744965635811e-01,1.889980153752072667e+01
-2.139369800235948027e+00,2.202831977485962511e+01
-3.833674909171772782e+00,2.562898276827963429e+01
-6.971377062577288619e+00,2.571375679446376949e+01
-1.212116942378778717e+01,2.566430506842300474e+01
