5.060000000000000000e+02,3.780000000000000000e+02
6.660000000000000000e+02,3.400000000000000000e+02
7.370000000000000000e+02,3.230000000000000000e+02
9.920000000000000000e+02,2.590000000000000000e+02
9.180000000000000000e+02,4.030000000000000000e+02
9.950000000000000000e+02,4.270000000000000000e+02
1.092000000000000000e+03,4.680000000000000000e+02
1.219000000000000000e+03,5.240000000000000000e+02
1.355000000000000000e+03,5.850000000000000000e+02
1.573000000000000000e+03,6.770000000000000000e+02
1.505000000000000000e+03,7.800000000000000000e+02
1.340000000000000000e+03,1.003000000000000000e+03
