0.000000000000000000e+00,0.000000000000000000e+00
5.309999999999999609e+00,0.000000000000000000e+00
8.089999999999999858e+00,0.000000000000000000e+00
2.114999999999999858e+01,0.000000000000000000e+00
4.088424286458237411e+00,9.665014252699204889e+00
2.985065967203230919e+00,1.211913638485935785e+01
1.336579433284605267e+00,1.538714345256633642e+01
-4.033963674860556736e-01,1.908512394586175986e+01
-2.006455550182711711e+00,2.228530726893983882e+01
-3.814255095582279154e+00,2.593786041101329332e+01
-6.984016650590458397e+00,2.597630755374616029e+01
-1.215743421198769703e+01,2.599911454891886109e+01
