frame,id,class,x,y
3,8,motorbike,668.2417623562932,493.4662084938955
4,8,motorbike,670.8778930267378,496.93009944174537
5,8,motorbike,670.1485365553795,497.4437137190425
6,8,motorbike,670.3655248959558,499.92353386126456
7,8,motorbike,667.7806373868542,499.11119302156993
8,8,motorbike,666.6890534170323,499.8798886234957
9,8,motorbike,664.8165128871273,498.5513897852169
10,8,motorbike,665.0532054702945,501.03185600011574
11,8,motorbike,663.4807844205583,496.82756392556416
12,8,motorbike,659.357613767064,502.40050673472905
13,8,motorbike,657.1797654518583,503.936126404401
14,8,motorbike,656.9013674990972,506.772396507588
15,8,motorbike,656.1789619117734,507.28111595852766
16,8,motorbike,655.4569146909354,507.78958304707555
17,8,motorbike,655.0064595250157,510.72559553144555
18,8,motorbike,654.1080063142281,511.357479487683
19,8,motorbike,654.0224571793522,514.0163324486847
20,8,motorbike,652.9490640361715,514.7702930862222
21,8,motorbike,648.5499561716715,515.2664673691622
22,8,motorbike,647.1190667028757,516.2728148201205
23,8,motorbike,646.0468248134557,517.026924704748
24,8,motorbike,646.5253040648225,519.2823977089829
25,8,motorbike,645.2795341024718,520.1574373167967
26,8,motorbike,644.2125824307886,520.906873408982
27,8,motorbike,643.9869172569637,523.6361506155331
28,8,motorbike,644.1157931562378,526.0978774464855
29,8,motorbike,643.2338021060692,526.715836962427
30,8,motorbike,642.176121000132,527.4568922193038
31,8,motorbike,640.9431350358191,528.3207733318434
32,8,motorbike,638.6560862031381,529.9231746139291
32,16,motorbike,966.4986675900564,559.6375373465801
33,8,motorbike,636.216203268785,529.0874761641704
33,16,motorbike,966.6046971902655,560.8194018514931
34,8,motorbike,635.1597871066391,529.8285751704469
34,16,motorbike,966.6046971902655,560.8194018514931
35,8,motorbike,634.1041427014817,530.5691327723438
35,16,motorbike,966.3155055489697,560.9986211106993
36,8,motorbike,632.8735318494392,531.4324331574018
36,16,motorbike,966.1709291979968,561.0882186744601
37,8,motorbike,631.8195566859011,532.1718197498518
37,16,motorbike,966.1709291979968,561.0882186744601
38,8,motorbike,630.4154526754803,533.1568293740119
38,16,motorbike,966.026365824477,561.17780819577
39,8,motorbike,629.1879816797446,534.0179270813069
39,16,motorbike,966.026365824477,561.17780819577
40,8,motorbike,628.1366946318553,534.7554279019301
40,16,motorbike,966.026365824477,561.17780819577
41,8,motorbike,626.7361702032593,535.7379263712742
41,16,motorbike,963.1075253896257,564.2269301619491
42,8,motorbike,625.6866695232499,536.4741740158215
42,16,motorbike,962.7902071712249,565.6576070288226
43,8,motorbike,624.2885238831836,537.4550037130673
43,16,motorbike,962.9337853376169,565.5687384716466
44,8,motorbike,623.2408050217716,538.1900013729597
44,16,motorbike,962.9635851260275,564.3160780503468
45,8,motorbike,622.0194296881577,539.0468228401677
45,16,motorbike,962.6757432261139,564.4943499037403
46,8,motorbike,620.6248408834131,540.0251573397663
46,16,motorbike,962.3879528177283,564.6725898663975
47,8,motorbike,619.579786253737,540.7582859829182
47,16,motorbike,961.9563637215451,564.9398900339694
48,8,motorbike,619.6212545685265,543.2597672479543
48,16,motorbike,961.8125264202843,565.0289741537262
49,8,motorbike,618.4073886065833,544.1102520937098
49,16,motorbike,961.6420429398863,566.3682700857779
50,8,motorbike,617.1945474168036,544.9600189415787
50,16,motorbike,961.355129902491,566.5458566110069
51,8,motorbike,615.8096963590812,545.9303030381325
51,16,motorbike,960.9248563060654,566.8121770040456
51,30,motorbike,788.5798056053641,917.514452735204
52,8,motorbike,614.7719341673028,546.6574022774856
52,16,motorbike,960.7814573563215,566.9009346340149
52,30,motorbike,787.0338346895071,916.0401736492356
52,33,motorbike,845.0758829647884,945.8562545700934
53,8,motorbike,613.562159519832,547.5050205786085
53,16,motorbike,960.4946978201651,567.0784261487422
53,30,motorbike,785.7790413321769,914.6624341276188
53,33,motorbike,845.5187875172667,945.793648932826
54,8,motorbike,612.3534044690161,548.3519245080207
54,16,motorbike,960.2079894237144,567.2558860102456
54,30,motorbike,784.7021011767005,912.8535723427439
54,33,motorbike,846.1700047311941,945.4551731970938
54,34,motorbike,587.1961545636282,491.3205205850312
55,8,motorbike,602.2978467829473,518.4239512414529
55,16,motorbike,966.4986675900564,559.6375373465801
55,30,motorbike,783.2094967395872,911.2242457804268
55,33,motorbike,846.7713711724708,945.1426078282698
55,34,motorbike,587.2098705074662,488.23107308787735
55,35,motorbike,863.9068943512191,935.8987351369072
56,16,motorbike,966.3537241001515,559.7274185693066
56,30,motorbike,781.9548806376442,909.732709384994
56,33,motorbike,847.0411432651626,944.6666793460568
56,34,motorbike,585.5248594911603,483.2268552861907
56,35,motorbike,862.7636069792885,936.3239262757235
57,16,motorbike,966.3921294154807,558.4500039907928
57,30,motorbike,780.6077010025006,907.6167353637665
57,33,motorbike,846.9883804239687,943.8494938316567
57,34,motorbike,585.5318624647421,480.06786868094025
57,35,motorbike,865.3027782830592,935.3420585771725
58,16,motorbike,966.8280669090743,558.1795041924149
58,30,motorbike,779.441713847292,905.9918821177251
