6.070000000000000000e+02,2.160000000000000000e+02
6.840000000000000000e+02,2.030000000000000000e+02
7.670000000000000000e+02,1.900000000000000000e+02
8.260000000000000000e+02,1.810000000000000000e+02
1.002000000000000000e+03,1.550000000000000000e+02
1.007000000000000000e+03,2.320000000000000000e+02
1.022000000000000000e+03,2.370000000000000000e+02
1.697000000000000000e+03,4.460000000000000000e+02
1.657000000000000000e+03,4.920000000000000000e+02
1.638000000000000000e+03,5.590000000000000000e+02
1.648000000000000000e+03,6.240000000000000000e+02
5.770000000000000000e+02,1.940000000000000000e+02
5.620000000000000000e+02,1.840000000000000000e+02
5.410000000000000000e+02,1.680000000000000000e+02
