0.000000000000000000e+00,0.000000000000000000e+00
2.810000000000000053e+00,0.000000000000000000e+00
5.919999999999999929e+00,0.000000000000000000e+00
8.330000000000000071e+00,0.000000000000000000e+00
1.894999999999999929e+01,0.000000000000000000e+00
6.323899537073182309e+00,9.096551698279608189e+00
5.973653658799147337e+00,1.007615347855863064e+01
-3.372431496118544203e-02,2.742833787557963632e+01
-2.521627927587774209e+00,2.733547185841366201e+01
-6.004201013801297115e+00,2.781476621856200282e+01
-7.614696320355793802e+00,2.814707428539464829e+01
1.534439737374406754e+00,-3.136324689528470877e+00
2.422918255165430246e+00,-4.667689178361914770e+00
3.845631930884461536e+00,-7.784948692993491015e+00
