0.000000000000000000e+00,0.000000000000000000e+00
2.810000000000000053e+00,0.000000000000000000e+00
5.919999999999999929e+00,0.000000000000000000e+00
8.330000000000000071e+00,0.000000000000000000e+00
1.894999999999999929e+01,0.000000000000000000e+00
6.374970586287333596e+00,9.043734628351112192e+00
5.989749789575093075e+00,1.008598108013609362e+01
2.130108955172058671e-01,2.732209350986136087e+01
-2.261000666448752305e+00,2.725123488015361062e+01
-5.683337685447361842e+00,2.763687698505945178e+01
-7.261539224921192748e+00,2.809201531714404254e+01
1.452833110406188899e+00,-3.065628197446893743e+00
2.358390604698032078e+00,-4.716472077351054892e+00
3.775689073201951462e+00,-7.661240361510865071e+00
