0.000000000000000000e+00,0.000000000000000000e+00
2.810000000000000053e+00,0.000000000000000000e+00
5.919999999999999929e+00,0.000000000000000000e+00
8.330000000000000071e+00,0.000000000000000000e+00
1.894999999999999929e+01,0.000000000000000000e+00
6.414019556901839891e+00,8.999129474576960774e+00
6.085998444000422225e+00,1.002810477567923719e+01
2.288676509384890423e-01,2.722897963591331560e+01
-2.136212790777391568e+00,2.708469171446990131e+01
-5.627307215875341662e+00,2.765678256223401377e+01
-7.275033392240075614e+00,2.801077535643061367e+01
1.611796606446312285e+00,-3.085950407163207565e+00
2.402758076734616388e+00,-4.711809813994207730e+00
3.923958189428198295e+00,-7.667332172911752508e+00
