6.070000000000000000e+02,2.160000000000000000e+02
6.870000000000000000e+02,2.020000000000000000e+02
7.640000000000000000e+02,1.900000000000000000e+02
8.250000000000000000e+02,1.830000000000000000e+02
1.005000000000000000e+03,1.570000000000000000e+02
1.008000000000000000e+03,2.300000000000000000e+02
1.025000000000000000e+03,2.380000000000000000e+02
1.694000000000000000e+03,4.480000000000000000e+02
1.656000000000000000e+03,4.930000000000000000e+02
1.638000000000000000e+03,5.600000000000000000e+02
1.647000000000000000e+03,6.250000000000000000e+02
5.780000000000000000e+02,1.950000000000000000e+02
5.590000000000000000e+02,1.840000000000000000e+02
5.400000000000000000e+02,1.680000000000000000e+02
